tags,developer,publisher,day,year,price,score
"Steam Cloud,Steam Workshop,2D,Action-Adventure,Action,Comedy,4 Player Local,Side Scroller,Adventure,Indie,Colorful,Memes,Wrestling,Local Multiplayer,Metroidvania,Beat 'em up,Great Soundtrack,Platformer,Co-op,Single-player,Steam Leaderboards,Local Co-Op,Funny",DrinkBox Studios,DrinkBox Studios,233,2014,14.99,88.03679479
"Anime,2D,Story Rich,Mature,Female Protagonist,Visual Novel,Hentai,Adventure,Dating Sim,Indie,Casual,Nudity,Memes,Cute,Romance,Survival Horror,Strategy,Sexual Content,Single-player,Illuminati",Winged Cloud,Winged Cloud,254,2015,9.99,81.65354344
"Steam Cloud,Anime,2D,Mature,Female Protagonist,Visual Novel,Action,Difficult,Side Scroller,Indie,Horror,Nudity,Hack and Slash,Metroidvania,Cute,Early Access,Zombies,RPG,Sexual Content,Single-player,JRPG",Studio Nanafushi,Studio Nanafushi,154,2019,24.99,82.50786337
"Steam Cloud,Simulation,Anime,Drama,Soundtrack,Story Rich,Mature,NSFW,Visual Novel,Adventure,Dating Sim,Indie,Casual,FPS,Nudity,First-Person,Cute,Great Soundtrack,Romance,Sexual Content,Single-player",HL-Galgame,SakuraGame,263,2017,1.99,88.59576766
"Steam Cloud,Old School,Remake,Shooter,Violent,Retro,1990's,Ninja,Gore,Action,Difficult,Comedy,Adventure,Pixel Graphics,FPS,Nudity,First-Person,Dark Humor,Classic,Single-player,Includes level editor,Funny",General Arcade,Devolver Digital,133,1997,9.99,86.27629385
"Steam Cloud,Simulation,Multiplayer,Tower Defense,Survival,Building,Indie,Management,Exploration,RTS,Destruction,Online Co-op,Magic, Base Building,Co-op,Strategy,Single-player,City Builder,Online Co-Op",Petroglyph,Funcom,149,2019,19.99,67.24726175
"Retro,Anime,Soundtrack,Story Rich,Psychological Horror,Difficult,Downloadable Content,Pixel Graphics,Indie,Dog,Memes,Music,Cute,Great Soundtrack,Atmospheric,RPG,Epic,Single-player,Choices Matter,Funny",tobyfox,,258,2015,9.99,90.70319068
"Steam Cloud,Simulation,Retro,Multiple Endings,Story Rich,Psychological Horror,Visual Novel,Text-Based,Pixel Graphics,Dating Sim,Adventure,Indie,Casual,Memes,Stats,Great Soundtrack,Romance,Atmospheric,RPG,Single-player,Choices Matter,Funny",Kyle Seeley,Kyle Seeley,146,2017,4.99,89.91467041
"Third Person,Party-Based RPG,Character Customization,Mythology,Multiple Endings,Story Rich,Female Protagonist,Action,Adventure,Martial Arts,Action RPG,Great Soundtrack,Romance,CRPG,Atmospheric,Fantasy,RPG,Classic,Single-player,Choices Matter",BioWare,BioWare,58,2007,14.99,68.70047504
"Co-op,Shooter,Simulation,Action,Difficult,First-Person,Realistic,Strategy,Classic,Multiplayer,Single-player,Military,Stealth,War,FPS,Tactical",Red Storm Entertainment,Ubisoft,317,2001,9.99,85.67078075
"Steam Cloud,Ninja,Multiplayer,2D,Shared/Split Screen PvP,Minimalist,Action,Shared/Split Screen Co-op,Difficult,4 Player Local,Indie,Fast-Paced,Colorful,Local Multiplayer,Great Soundtrack,Platformer,Arcade,,Precision Platformer,Level Editor,Puzzle Platformer,Single-player,2D Platformer,Local Co-Op",Metanet Software Inc.,Metanet Software Inc.,238,2016,14.99,89.93456592
"Steam Cloud,Comic Book,Dark Fantasy,Action,Dungeon Crawler,Difficult,Character Action Game,Action RPG,FPS,Captions available,Exploration,First-Person,Swordplay,3D Fighter,Hack and Slash,Fighting,Bullet Time,Souls-like,Perma Death,Fantasy,RPG,Single-player,PvE",Hyperstrange,Hyperstrange,30,2020,14.99,80.76594981
"Steam Cloud,Anime,Narration,2D,Sci-fi,Female Protagonist,Action,Cyberpunk,Character Action Game,Spectacle fighter,Side Scroller,Adventure,Indie,Stats,Hack and Slash,Metroidvania,Great Soundtrack,Platformer,Lovecraftian,RPG,Single-player,Funny",FantaBlade Network,X.D. Network Inc.,322,2016,10.99,88.64625907
"Simulation,Downloadable Content,Open World,Multiplayer,Indie,Single-player,Includes level editor,Driving",SCS Software,SCS Software,180,2016,3.99,87.65353663
"Roguelite,Shooter,Retro,2D,Action,Dungeon Crawler,Difficult,Bullet Hell,Pixel Graphics,Indie,Roguelike,Replay Value,Procedural Generation,Perma Death,Action Roguelike,Shoot 'Em Up,Arena Shooter,Single-player,Twin Stick Shooter,Top-Down",Team D-13,Team D-13,158,2017,7.99,91.83763657
"Steam Cloud,Remake,Old School,Retro,Anime,2D,Action,Dungeon Crawler,Difficult,Medieval,Adventure,Pixel Graphics,Action RPG,Hack and Slash,Great Soundtrack,Fantasy,RPG,Classic,Single-player,Steam Leaderboards,Top-Down",Nihon Falcom,XSEED Games,45,2013,14.99,83.98621986
"Violent,Shooter,Physics,Multiplayer,Steam Workshop,2D,Co-op Campaign,Gore,Shared/Split Screen PvP,Action,Shared/Split Screen Co-op,Pixel Graphics,Indie,Online PvP,Online Co-op,Local Multiplayer,Beat 'em up,Great Soundtrack,Platformer,Arcade,Co-op,Level Editor,Single-player,Includes level editor,Local Co-Op,Funny,Online Co-Op",MythoLogic Interactive,MythoLogic Interactive,334,2018,9.99,86.62743555
"Steam Cloud,Nudity,RPGMaker,Anime,Memes,Hentai,RPG,Adventure,Sexual Content,Multiple Endings,Indie,Single-player,Mature,Female Protagonist,JRPG,Funny",Another Story,Kagura Games,54,2018,14.99,79.8405784
"Massively Multiplayer,Crafting,Sandbox,Multiplayer,Survival,Open World Survival Craft,Building,Medieval,Adventure,Indie,First-Person, Base Building,MMORPG,Co-op,Fantasy,RPG,Open World,PvP,Single-player,MMO,PvE",Code Club AB,Plug In Digital,294,2015,29.99,67.14213127
"Steam Cloud,eSports,Soundtrack,Multiplayer,2D,Sports,Action,Competitive,4 Player Local,Pixel Graphics,Indie,Fast-Paced,Local Multiplayer,Fighting,Great Soundtrack,2D Fighter,Arcade,Cross-Platform Multiplayer,Single-player,Local Co-Op,Funny,Online Co-Op",Team Reptile,Team Reptile,239,2014,13.99,90.67581599
"Steam Cloud,Simulation,Multiplayer,Sandbox,Tower Defense,Action,Dungeon Crawler,Building,Comedy,Competitive,God Game,Management,RTS, Base Building,Villain Protagonist,Fantasy,Strategy,Cross-Platform Multiplayer,RPG,Single-player,Top-Down,Funny",Realmforge Studios,Kalypso Media Digital,114,2015,19.99,72.0632206
"Steam Cloud,Simulation,Family Friendly,Multiplayer,Steam Workshop,Economy,Building,Indie,Casual,Management,Inventory Management,Resource Management,Great Soundtrack,Farming,Atmospheric,Agriculture,Farming Sim,Relaxing,Realistic,Strategy,Single-player,City Builder",Cleversan Software,PlayWay S.A.,96,2018,19.99,64.42055724
"Steam Cloud,Violent,Anime,Mystery,Multiple Endings,Story Rich,Sci-fi,Gore,Psychological Horror,Visual Novel,Psychological,Adventure,Science,Horror,Nudity,Great Soundtrack,Atmospheric,Sexual Content,Single-player,Thriller",MAGES. Inc.,Spike Chunsoft Co.,22,2019,34.99,87.21692081
"Shooter,Simulation,Third Person,Crafting,Multiplayer,Sandbox,Survival,Open World Survival Craft,Action,Building,Adventure,Indie,FPS,Cartoony,First-Person,Co-op,Early Access,Cross-Platform Multiplayer,Open World,PvP",Bankroll Studios,Bankroll Studios,344,2019,24.99,73.13565505
"Co-op,Aliens,Shooter,Action,Third Person,Online Co-Op,Character Customization,Adventure,Mechs,Multiplayer,Cult Classic,Single-player,Sci-fi,Third-Person Shooter",CAPCOM CO.,Capcom,288,2010,19.99,62.47584095
"Steam Cloud,Shooter,Simulation,Physics,Sandbox,Steam Workshop,Multiplayer,2D,Sci-fi,Action,Building,Bullet Hell,Adventure,Indie,Exploration,Space,Great Soundtrack,Arcade,Strategy,Open World,Single-player,Includes level editor,Top-Down",Anisoptera Games,Indie Voyage,50,2015,14.99,88.66879861
"Remake,Kickstarter,Cold War,Simulation,2D,Sci-fi,Isometric,Turn-Based Combat,Turn-Based,Indie,Aliens,Management,Turn-Based Tactics,Atmospheric, Base Building,Tactical,Turn-Based Strategy,Strategy,RPG,Single-player",Goldhawk Interactive,Goldhawk Interactive,167,2014,24.99,83.80396573
"Steam Cloud,Nostalgia,Retro,1990's,Story Rich,Sci-fi,Action,Controller,Turn-Based,Adventure,Great Soundtrack,Romance,Atmospheric,Fantasy,Card Game,Classic,RPG,Open World,Single-player,Epic",Square Enix,Square Enix,339,2013,11.99,84.77972637
"Point & Click,Simulation,Anime,Story Rich,Mature,Visual Novel,Action,Hentai,Adventure,Dating Sim,Casual,Nudity,Cute,Great Soundtrack,Romance,Atmospheric,Sexual Content,Single-player,Choices Matter,Funny",MoeNovel,MoeNovel,179,2013,14.99,88.01659192
"Steam Cloud,Free to Play,Multiplayer,Steam Workshop,Cartoon,2D,Sci-fi,Action,Shared/Split Screen Co-op,Controller,Competitive,Side Scroller,Indie,Online PvP,Space,MOBA,Online Co-op,Local Multiplayer,Great Soundtrack,Platformer,Co-op,Strategy,Single-player,Steam Leaderboards,Includes level editor,Local Co-Op,Funny,Online Co-Op",Ronimo Games,Ronimo Games,214,2012,0,82.02336862
"Story Rich,Action,Dark Fantasy,Steampunk,Medieval,Adventure,FPS,Immersive,Horror,Dark,First-Person,Cult Classic,Great Soundtrack,Stealth,Immersive Sim,Atmospheric,Sequel,Fantasy,Classic,Single-player",Looking Glass Studios,Square Enix,81,2000,6.99,87.30468739
"Shooter,Western,Action,Story Rich,First-Person,Classic,Open World,Adventure,Multiplayer,Single-player,Great Soundtrack,Stealth,Atmospheric,FPS",Techland,Techland Publishing,163,2007,9.99,76.04929392
"Old School,Shooter,Retro,Historical,Class-Based,Multiplayer,Team-Based,Military,War,Action,Difficult,nan,World War II,FPS,First-Person,Tactical,Co-op,Strategy,Classic,World War I",Valve,Valve,121,2003,4.99,82.95281028
"Steam Cloud,Management,Futuristic,Simulation,Cyberpunk,Building,Strategy,Colony Sim,Post-apocalyptic,Resource Management,Indie,Single-player,Sci-fi,City Builder",Lion's Shade,Lion's Shade,218,2019,11.99,84.013999
"Steam Cloud,Psychological Horror,Action,Puzzle,Survival Horror,Anime,First-Person,Nudity,In-App Purchases,Adventure,Dating Sim,Multiple Endings,Indie,Single-player,Atmospheric,Horror",SONNORI Corp,PQube Limited,234,2017,29.99,68.63572769
"Steam Cloud,Anime,RPGMaker,Cute,RPG,Casual,Adventure,Indie,Single-player,Great Soundtrack,Story Rich,2D,Female Protagonist","Vaka Game Magazine, KANAWO",Vaka Game Magazine,134,2018,14.99,89.33075327
"Psychological Horror,Rhythm,Anime,Music,Free to Play,Massively Multiplayer,Character Customization,Multiplayer,Single-player,MMO,Casual",T3 Entertainment,Redbana Corporation,92,2007,0,58.45417755
"Third Person,Anime,Ninja,Family Friendly,Multiplayer,Action,Controller,Adventure,Indie,Casual,Beautiful,Hack and Slash,3D Platformer,Cute,Stealth,Platformer,Great Soundtrack,Open World,Single-player,Funny",IO Interactive,Square Enix,251,2009,9.99,83.51475777
"Steam Cloud,Shooter,Dark Comedy,1990's,Psychological Horror,Action,Isometric,Comedy,Psychological,Top-Down Shooter,Horror,Dark,Memes,Online PvP,Online Co-op,Hand-drawn,Dark Humor,Atmospheric,Villain Protagonist,Surreal,Cross-Platform Multiplayer,PvP,Single-player,Twin Stick Shooter,Top-Down",Running With Scissors,Running With Scissors,141,2016,8.99,85.0102816
"Steam Cloud,Action,Third Person,Anime,Fantasy,Nudity,Drama,RPG,Open World,Adventure,Hack and Slash,Single-player,Great Soundtrack,Story Rich,Action RPG,JRPG",Square Enix,Square Enix,230,2015,29.99,56.04080134
"Steam Cloud,Anime,2D,Story Rich,Action,Controller,Side Scroller,Adventure,Indie,Action RPG,Exploration,Beautiful,Metroidvania,Hack and Slash,Beat 'em up,Great Soundtrack,Platformer,Atmospheric,Fantasy,RPG,Single-player",Humble Hearts LLC,Xbox Game Studios,144,2013,14.99,92.1919787
"RPGMaker,Anime,RPG,Education,Adventure,Turn-Based Combat,Indie,Single-player,Female Protagonist,JRPG",Sleepy Duck,RIVER CROW STUDIO,47,2016,6.99,87.75864547
"Steam Cloud,Party-Based RPG,Real Time Tactics,Story Rich,Dungeon Crawler,Isometric,Adventure,Turn-Based,Indie,Captions available,Stats,Real-Time with Pause,Great Soundtrack,CRPG,Atmospheric,Lore-Rich,Fantasy,Realistic,Strategy,RPG,Single-player,Real-Time",Event Horizon,Event Horizon,102,2018,24.99,80.23479251
"Crime,Shooter,Noir,Third Person,Detective,Story Rich,Narrative,Action,Adventure,Third-Person Shooter,Cinematic,Dark,Nudity,Cult Classic,Great Soundtrack,Bullet Time,Atmospheric,Sequel,Classic,Single-player",Remedy Entertainment,Rockstar Games,287,2003,9.99,88.92817699
"Steam Cloud,Visual Novel,Nudity,Anime,Adventure,Sexual Content,Dating Sim,Indie,Single-player,Cute,Story Rich,Multiple Endings,Mature,Casual",TALESSHOP Co.,TALESSHOP Co.,14,2020,14.99,90.56507452
"Steam Cloud,Roguelite,Card Battler,Roguelike,Strategy,Card Game,Free to Play,Deckbuilding,Adventure,Indie,Single-player",Giant Games,Giant Games,207,2019,0,78.382854
"Party-Based RPG,Tabletop,Mystery,Multiplayer,Political,Survival,Text-Based,Difficult,Social Deduction,Board Game,Medieval,Indie,Werewolves,Captions available,Conspiracy,Online PvP,Online Co-op,Replay Value,In-App Purchases,Strategy,RPG,PvP,Choices Matter,Funny","Imperium42® Game Studio, Dylan Hunt, ""Xblade"", Elsa Hunt, ""FieryElsa"", Adityaraj Rukhane, ""Adiart""",Imperium42® Game Studio,272,2017,9.99,77.76264733
"Steam Cloud,Psychological Horror,Movie,Mystery,FMV,Adventure,Post-apocalyptic,Indie,Single-player,Great Soundtrack,Story Rich,Thriller,Atmospheric,Horror,Hidden Object","Splendy Interactive, Wales Interactive",Wales Interactive,264,2016,12.99,65.35737788
"Steam Cloud,Puzzle,Time Travel,Mystery,Detective,Time Manipulation,Adventure,Sexual Content,Stealth,Indie,Single-player,Great Soundtrack,Story Rich,Atmospheric","Cavalier Game Studios, Tequila Works",Tequila Works,101,2017,19.99,88.00542884
"Steam Cloud,Story Rich,Gore,Psychological Horror,Survival,Action,Puzzle,Steampunk,Adventure,Indie,Horror,Captions available,Dark,First-Person,Linear,Great Soundtrack,Stealth,Atmospheric,Survival Horror,Walking Simulator,Single-player,Short",The Chinese Room,Frictional Games,253,2013,19.99,63.43363165
"Steam Cloud,Simulation,2D,Tower Defense,Survival,Action,Difficult,Medieval,Side Scroller,Pixel Graphics,Adventure,Indie,Casual,Roguelike,Colony Sim,Resource Management,Great Soundtrack,Atmospheric,Strategy,Single-player,City Builder","Noio, Licorice",Raw Fury,294,2015,4.99,84.65864798
"Steam Cloud,Roguelite,Retro,Steam Workshop,2D,Story Rich,Moddable,Pixel Graphics,Adventure,Indie,Hex Grid,Exploration,Roguelike,Procedural Generation,Dynami Narration,Lovecraftian,Turn-Based Strategy,Strategy,Loot,Single-player,Choices Matter,Dinosaurs",Maschinen-Mensch,Maschinen-Mensch,246,2016,14.99,86.70052815
"Early Access,Shooter,Action,Puzzle,First-Person,Online PvP,Strategy,Online Co-op,Multiplayer,Open World,Indie,Single-player,Stealth,Heist,Horror,FPS",Nicholas Rizzo,Nicholas Rizzo,219,2016,9.99,69.85728091
"Third Person,Anime,Free to Play,Massively Multiplayer,Character Customization,Multiplayer,Comic Book,Action,Spectacle fighter,Adventure,Action RPG,Exploration,Colorful,Great Soundtrack,MMORPG,Action Roguelike,3D,In-App Purchases,RPG,MMO,JRPG,Online Co-Op",CyberStep,CyberStep,87,2019,0,63.83434207
"Psychological Horror,Early Access,Choices Matter,Action,Puzzle,Horror,RPG,Adventure,Pixel Graphics,Indie,Single-player,Great Soundtrack,Story Rich,2D,Atmospheric,Funny",Pirate Software,Pirate Software,358,2018,9.99,89.60469139
"Steam Cloud,Nudity,Mystery,Detective,FMV,Adventure,Sexual Content,Indie,Single-player,Choices Matter,Horror,Story Rich","D'Avekki Studios Ltd, Wales Interactive",Wales Interactive,310,2018,12.99,73.23886156
"Steam Cloud,Visual Novel,Puzzle,Nudity,Anime,Hentai,Card Game,Strategy,RPG,Sexual Content,Indie,Single-player,Mature,Casual",七彩绘色游戏,七彩绘色游戏,195,2020,4.99,67.92821262
"Steam Cloud,Aliens,Gore,RTS,Action,Strategy,Real-Time with Pause,Indie,Single-player,Steam Leaderboards,2D,Sci-fi,Top-Down,Tower Defense,Tactical",Rocket Bear Games,Rocket Bear Games,65,2014,14.99,89.19048109
"Steam Cloud,Action,Anime,Space,RPG,Open World,Single-player,Great Soundtrack,Story Rich,Sci-fi,JRPG","Square Enix, tri-Ace",Square Enix,332,2017,20.99,64.49818941
"Steam Cloud,Anime,Family Friendly,Multiplayer,Team-Based,Shared/Split Screen PvP,Action,Adventure,Fast-Paced,Casual,Colorful,Memes,Online PvP,Split Screen,Local Multiplayer,Racing,Great Soundtrack,Arcade,Co-op,Single-player,Local Co-Op,Funny,Online Co-Op",Sumo Digital,SEGA,141,2019,39.99,67.91403801
"Simulation,Funny,Political Sim,Sandbox,Economy,Building,Modern,Indie,Casual,Management,Resource Management,Real-Time with Pause,Great Soundtrack,Replay Value,Realistic,Strategy,Politics,Single-player,Choices Matter,City Builder",Andy Sztark,Andy Sztark,53,2018,14.99,66.57072255
"Steam Cloud,Early Access,Simulation,Building,Destruction,Online PvP,Physics,Stats,Automobile Sim,Steam Workshop,Racing,Sandbox,Single-player,Indie,Multiplayer,Driving",RoKo0 (Roman Konyukhov),RoKo0 (Roman Konyukhov),264,2018,9.99,83.15120702
"Roguelite,Crafting,Multiplayer,Sandbox,2D,Survival,Action,Difficult,Side Scroller,Pixel Graphics,Adventure,Indie,Roguelike,Platformer,Co-op,Perma Death,Action Roguelike,RPG,Single-player,Online Co-Op",SmashGames,SmashGames,160,2014,9.99,81.78561698
"Steam Cloud,Third Person,Crafting,Multiplayer,Sandbox,Story Rich,Action,Dark Fantasy,Adventure,Action RPG,Exploration,Inventory Management,Online PvP,Online Co-op,Hack and Slash,Magic,Great Soundtrack,Atmospheric,Co-op,Fantasy,In-App Purchases,Cross-Platform Multiplayer,RPG,Open World,Single-player",Reality Pump Studios,"Topware Interactive, ACE",34,2011,19.99,55.44826951
"Minimalist,Psychological Horror,Surreal,Adventure,Indie,Single-player,Short,Casual","Mario von Rickenbach, Michael Frei",Playables,148,2019,2.99,80.64903641
"Steam Cloud,Roguelite,Simulation,2D,Sci-fi,Survival,Difficult,Adventure,Indie,Management,Exploration,Aliens,Roguelike,Space,Replay Value,Tactical,Early Access,Action Roguelike,Strategy,Single-player,Choices Matter",Interactive Fate,Iceberg Interactive,227,2019,24.99,71.12607236
"Steam Cloud,Third Person,Mystery,Multiplayer,Female Protagonist,Survival,Psychological Horror,Puzzle,Action,Adventure,Indie,Horror,Supernatural,Great Soundtrack,Atmospheric,Co-op,Survival Horror,Zombies,Single-player",Digital Happiness,Digital Happiness,135,2014,14.99,72.64402662
"2D,Story Rich,Gore,Psychological Horror,Puzzle,Horses,Hacking,Pixel Graphics,Indie,Experimental,Horror,Dark,Memes,Stats,Great Soundtrack,Cute,Atmospheric,Demons,Single-player,Short,Funny",Daniel Mullins Games,Daniel Mullins Games,4,2016,4.99,91.85253136
"Steam Cloud,Simulation,Alternate History,Political Sim,Historical,Multiplayer,Steam Workshop, Grand Strategy,Military,War,Moddable,Indie,World War II,RTS,Sandbox,Cold War,Online PvP,Real-Time with Pause,Tactical,Strategy,Politics,World War I,Single-player,Includes level editor",BattleGoat Studios,BattleGoat Studios,290,2014,19.99,70.00366515
"Steam Cloud,Violent,Remake,Visual Novel,Time Travel,Choices Matter,Romance,Science,Anime,Thriller,Adventure,Multiple Endings,Single-player,Great Soundtrack,Story Rich,Sci-fi,Gore",MAGES. Inc.,Spike Chunsoft Co.,50,2019,59.99,86.6072739
"Remake,Retro,Anime,Multiplayer,Story Rich,Shared/Split Screen PvP,Action,Shared/Split Screen Co-op,Adventure,Action RPG,Local Multiplayer,Cult Classic,Cute,Great Soundtrack,Co-op,Fantasy,RPG,Classic,Open World,Single-player,Local Co-Op",Square Enix,Square Enix,46,2018,19.99,64.27238373
"Steam Cloud,Roguelite,Violent,Retro,2D,Blood,Action,Shared/Split Screen Co-op,Difficult,Pixel Graphics,Adventure,Indie,Action RPG,Stats,Great Soundtrack,Replay Value,Platformer,Co-op,Perma Death,Action Roguelike,Fantasy,Single-player,Steam Leaderboards,Local Co-Op",Deadpan Games,The Yogscast,144,2017,9.99,83.43202043
"Steam Cloud,Mystery,Narration,Drama,Historical,Story Rich,Female Protagonist,Psychological Horror,Psychological,Adventure,VR,Indie,Horror,Exploration,Nudity,Great Soundtrack,Atmospheric,Dynami Narration,Choose Your Own Adventure,Open World,Walking Simulator,Single-player",LKA,LKA,57,2016,18.99,74.35396723
